2024-10-09 23:41:35,327 INFO    StreamThr :582005 [internal.py:wandb_internal():85] W&B internal server running at pid: 582005, started at: 2024-10-09 23:41:35.327385
2024-10-09 23:41:35,329 DEBUG   HandlerThread:582005 [handler.py:handle_request():158] handle_request: status
2024-10-09 23:41:35,330 INFO    WriterThread:582005 [datastore.py:open_for_write():87] open: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241009_234135-c2h0dych/run-c2h0dych.wandb
2024-10-09 23:41:35,330 DEBUG   SenderThread:582005 [sender.py:send():391] send: header
2024-10-09 23:41:35,347 DEBUG   SenderThread:582005 [sender.py:send():391] send: run
2024-10-09 23:41:35,527 INFO    SenderThread:582005 [dir_watcher.py:__init__():211] watching files in: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241009_234135-c2h0dych/files
2024-10-09 23:41:35,527 INFO    SenderThread:582005 [sender.py:_start_run_threads():1200] run started: c2h0dych with start time 1728531695.327362
2024-10-09 23:41:35,532 DEBUG   HandlerThread:582005 [handler.py:handle_request():158] handle_request: run_start
2024-10-09 23:41:35,538 DEBUG   HandlerThread:582005 [system_info.py:__init__():26] System info init
2024-10-09 23:41:35,538 DEBUG   HandlerThread:582005 [system_info.py:__init__():41] System info init done
2024-10-09 23:41:35,538 INFO    HandlerThread:582005 [system_monitor.py:start():194] Starting system monitor
2024-10-09 23:41:35,538 INFO    SystemMonitor:582005 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-10-09 23:41:35,538 INFO    HandlerThread:582005 [system_monitor.py:probe():214] Collecting system info
2024-10-09 23:41:35,539 INFO    SystemMonitor:582005 [interfaces.py:start():188] Started cpu monitoring
2024-10-09 23:41:35,539 INFO    SystemMonitor:582005 [interfaces.py:start():188] Started disk monitoring
2024-10-09 23:41:35,540 INFO    SystemMonitor:582005 [interfaces.py:start():188] Started gpu monitoring
2024-10-09 23:41:35,540 INFO    SystemMonitor:582005 [interfaces.py:start():188] Started memory monitoring
2024-10-09 23:41:35,540 INFO    SystemMonitor:582005 [interfaces.py:start():188] Started network monitoring
2024-10-09 23:41:35,547 DEBUG   HandlerThread:582005 [system_info.py:probe():152] Probing system
2024-10-09 23:41:35,552 DEBUG   HandlerThread:582005 [system_info.py:_probe_git():137] Probing git
2024-10-09 23:41:35,562 DEBUG   HandlerThread:582005 [system_info.py:_probe_git():145] Probing git done
2024-10-09 23:41:35,562 DEBUG   HandlerThread:582005 [system_info.py:probe():200] Probing system done
2024-10-09 23:41:35,562 DEBUG   HandlerThread:582005 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-45-generic-x86_64-with-glibc2.39', 'python': '3.9.19', 'heartbeatAt': '2024-10-10T03:41:35.547055', 'startedAt': '2024-10-10T03:41:35.324157', 'docker': None, 'cuda': None, 'args': ('--beta_scale', '1e-5', '--penalty_scale', '1e-10'), 'state': 'running', 'program': '/home/rsw0/Desktop/yolanda/temp/CogModRNN/train_disrnn.py', 'codePathLocal': 'train_disrnn.py', 'codePath': 'train_disrnn.py', 'git': {'remote': 'git@github.com:YolandaXinyueZhu/CogModRNN.git', 'commit': '6752320dbbab983206b44df21f76739cee3101c2'}, 'email': 'rw2967@columbia.edu', 'root': '/home/rsw0/Desktop/yolanda/temp/CogModRNN', 'host': 'rsw0', 'username': 'rsw0', 'executable': '/home/rsw0/miniforge3/envs/yolanda/bin/python3', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2806.85103125, 'min': 400.0, 'max': 5881.0}, 'cpu_freq_per_core': [{'current': 5494.939, 'min': 400.0, 'max': 5881.0}, {'current': 5499.214, 'min': 400.0, 'max': 5881.0}, {'current': 5500.704, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 5494.436, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 2741.868, 'min': 400.0, 'max': 5881.0}, {'current': 4222.242, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 5504.351, 'min': 400.0, 'max': 5881.0}, {'current': 4770.167, 'min': 400.0, 'max': 5881.0}, {'current': 5499.767, 'min': 400.0, 'max': 5881.0}, {'current': 5494.438, 'min': 400.0, 'max': 5881.0}, {'current': 3527.669, 'min': 400.0, 'max': 5881.0}, {'current': 3222.663, 'min': 400.0, 'max': 5881.0}, {'current': 3251.833, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 4649.779, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 4536.497, 'min': 400.0, 'max': 5881.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 603.8800621032715}}, 'gpu': 'NVIDIA GeForce RTX 3090 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090 Ti', 'memory_total': 25757220864}], 'memory': {'total': 61.95534896850586}}
2024-10-09 23:41:35,562 INFO    HandlerThread:582005 [system_monitor.py:probe():224] Finished collecting system info
2024-10-09 23:41:35,562 INFO    HandlerThread:582005 [system_monitor.py:probe():227] Publishing system info
2024-10-09 23:41:35,562 DEBUG   HandlerThread:582005 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-10-09 23:41:36,180 DEBUG   HandlerThread:582005 [system_info.py:_save_conda():224] Saving conda packages done
2024-10-09 23:41:36,181 INFO    HandlerThread:582005 [system_monitor.py:probe():229] Finished publishing system info
2024-10-09 23:41:36,182 DEBUG   SenderThread:582005 [sender.py:send():391] send: files
2024-10-09 23:41:36,183 INFO    SenderThread:582005 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-10-09 23:41:36,206 DEBUG   HandlerThread:582005 [handler.py:handle_request():158] handle_request: python_packages
2024-10-09 23:41:36,206 DEBUG   SenderThread:582005 [sender.py:send_request():418] send_request: python_packages
2024-10-09 23:41:36,207 DEBUG   HandlerThread:582005 [handler.py:handle_request():158] handle_request: stop_status
2024-10-09 23:41:36,207 DEBUG   SenderThread:582005 [sender.py:send_request():418] send_request: stop_status
2024-10-09 23:41:36,208 DEBUG   HandlerThread:582005 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-09 23:41:36,301 DEBUG   SenderThread:582005 [sender.py:send():391] send: telemetry
