2024-10-10 11:14:50,239 INFO    StreamThr :614397 [internal.py:wandb_internal():85] W&B internal server running at pid: 614397, started at: 2024-10-10 11:14:50.239119
2024-10-10 11:14:50,240 DEBUG   HandlerThread:614397 [handler.py:handle_request():158] handle_request: status
2024-10-10 11:14:50,242 INFO    WriterThread:614397 [datastore.py:open_for_write():87] open: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241010_111450-740lgeku/run-740lgeku.wandb
2024-10-10 11:14:50,242 DEBUG   SenderThread:614397 [sender.py:send():391] send: header
2024-10-10 11:14:50,259 DEBUG   SenderThread:614397 [sender.py:send():391] send: run
2024-10-10 11:14:50,454 INFO    SenderThread:614397 [dir_watcher.py:__init__():211] watching files in: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241010_111450-740lgeku/files
2024-10-10 11:14:50,454 INFO    SenderThread:614397 [sender.py:_start_run_threads():1200] run started: 740lgeku with start time 1728573290.239139
2024-10-10 11:14:50,459 DEBUG   HandlerThread:614397 [handler.py:handle_request():158] handle_request: run_start
2024-10-10 11:14:50,465 DEBUG   HandlerThread:614397 [system_info.py:__init__():26] System info init
2024-10-10 11:14:50,465 DEBUG   HandlerThread:614397 [system_info.py:__init__():41] System info init done
2024-10-10 11:14:50,465 INFO    HandlerThread:614397 [system_monitor.py:start():194] Starting system monitor
2024-10-10 11:14:50,465 INFO    SystemMonitor:614397 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-10-10 11:14:50,466 INFO    SystemMonitor:614397 [interfaces.py:start():188] Started cpu monitoring
2024-10-10 11:14:50,466 INFO    HandlerThread:614397 [system_monitor.py:probe():214] Collecting system info
2024-10-10 11:14:50,466 INFO    SystemMonitor:614397 [interfaces.py:start():188] Started disk monitoring
2024-10-10 11:14:50,466 INFO    SystemMonitor:614397 [interfaces.py:start():188] Started gpu monitoring
2024-10-10 11:14:50,467 INFO    SystemMonitor:614397 [interfaces.py:start():188] Started memory monitoring
2024-10-10 11:14:50,467 INFO    SystemMonitor:614397 [interfaces.py:start():188] Started network monitoring
2024-10-10 11:14:50,474 DEBUG   HandlerThread:614397 [system_info.py:probe():152] Probing system
2024-10-10 11:14:50,479 DEBUG   HandlerThread:614397 [system_info.py:_probe_git():137] Probing git
2024-10-10 11:14:50,489 DEBUG   HandlerThread:614397 [system_info.py:_probe_git():145] Probing git done
2024-10-10 11:14:50,489 DEBUG   HandlerThread:614397 [system_info.py:probe():200] Probing system done
