2024-10-09 23:25:10,311 INFO    StreamThr :577071 [internal.py:wandb_internal():85] W&B internal server running at pid: 577071, started at: 2024-10-09 23:25:10.310936
2024-10-09 23:25:10,312 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: status
2024-10-09 23:25:10,313 INFO    WriterThread:577071 [datastore.py:open_for_write():87] open: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241009_232510-yf6oxygj/run-yf6oxygj.wandb
2024-10-09 23:25:10,314 DEBUG   SenderThread:577071 [sender.py:send():391] send: header
2024-10-09 23:25:10,330 DEBUG   SenderThread:577071 [sender.py:send():391] send: run
2024-10-09 23:25:10,486 INFO    SenderThread:577071 [dir_watcher.py:__init__():211] watching files in: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241009_232510-yf6oxygj/files
2024-10-09 23:25:10,486 INFO    SenderThread:577071 [sender.py:_start_run_threads():1200] run started: yf6oxygj with start time 1728530710.310733
2024-10-09 23:25:10,491 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: run_start
2024-10-09 23:25:10,497 DEBUG   HandlerThread:577071 [system_info.py:__init__():26] System info init
2024-10-09 23:25:10,497 DEBUG   HandlerThread:577071 [system_info.py:__init__():41] System info init done
2024-10-09 23:25:10,497 INFO    HandlerThread:577071 [system_monitor.py:start():194] Starting system monitor
2024-10-09 23:25:10,497 INFO    SystemMonitor:577071 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-10-09 23:25:10,497 INFO    HandlerThread:577071 [system_monitor.py:probe():214] Collecting system info
2024-10-09 23:25:10,498 INFO    SystemMonitor:577071 [interfaces.py:start():188] Started cpu monitoring
2024-10-09 23:25:10,498 INFO    SystemMonitor:577071 [interfaces.py:start():188] Started disk monitoring
2024-10-09 23:25:10,498 INFO    SystemMonitor:577071 [interfaces.py:start():188] Started gpu monitoring
2024-10-09 23:25:10,499 INFO    SystemMonitor:577071 [interfaces.py:start():188] Started memory monitoring
2024-10-09 23:25:10,499 INFO    SystemMonitor:577071 [interfaces.py:start():188] Started network monitoring
2024-10-09 23:25:10,506 DEBUG   HandlerThread:577071 [system_info.py:probe():152] Probing system
2024-10-09 23:25:10,511 DEBUG   HandlerThread:577071 [system_info.py:_probe_git():137] Probing git
2024-10-09 23:25:10,521 DEBUG   HandlerThread:577071 [system_info.py:_probe_git():145] Probing git done
2024-10-09 23:25:10,521 DEBUG   HandlerThread:577071 [system_info.py:probe():200] Probing system done
2024-10-09 23:25:10,521 DEBUG   HandlerThread:577071 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-45-generic-x86_64-with-glibc2.39', 'python': '3.9.19', 'heartbeatAt': '2024-10-10T03:25:10.506063', 'startedAt': '2024-10-10T03:25:10.307712', 'docker': None, 'cuda': None, 'args': ('--beta_scale', '1e-5', '--penalty_scale', '1e-10'), 'state': 'running', 'program': '/home/rsw0/Desktop/yolanda/temp/CogModRNN/train_disrnn.py', 'codePathLocal': 'train_disrnn.py', 'codePath': 'train_disrnn.py', 'git': {'remote': 'git@github.com:YolandaXinyueZhu/CogModRNN.git', 'commit': '6752320dbbab983206b44df21f76739cee3101c2'}, 'email': 'rw2967@columbia.edu', 'root': '/home/rsw0/Desktop/yolanda/temp/CogModRNN', 'host': 'rsw0', 'username': 'rsw0', 'executable': '/home/rsw0/miniforge3/envs/yolanda/bin/python3', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2201.4525000000003, 'min': 400.0, 'max': 5881.0}, 'cpu_freq_per_core': [{'current': 5485.822, 'min': 400.0, 'max': 5881.0}, {'current': 3811.319, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 3156.788, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 3403.513, 'min': 400.0, 'max': 5881.0}, {'current': 3591.497, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 5491.522, 'min': 400.0, 'max': 5881.0}, {'current': 5496.343, 'min': 400.0, 'max': 5881.0}, {'current': 4261.377, 'min': 400.0, 'max': 5881.0}, {'current': 5495.213, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 3860.726, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 3591.189, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}, {'current': 5367.666, 'min': 400.0, 'max': 5881.0}, {'current': 5405.314, 'min': 400.0, 'max': 5881.0}, {'current': 400.0, 'min': 400.0, 'max': 5881.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 603.8795967102051}}, 'gpu': 'NVIDIA GeForce RTX 3090 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090 Ti', 'memory_total': 25757220864}], 'memory': {'total': 61.95534896850586}}
2024-10-09 23:25:10,521 INFO    HandlerThread:577071 [system_monitor.py:probe():224] Finished collecting system info
2024-10-09 23:25:10,521 INFO    HandlerThread:577071 [system_monitor.py:probe():227] Publishing system info
2024-10-09 23:25:10,521 DEBUG   HandlerThread:577071 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-10-09 23:25:11,189 DEBUG   HandlerThread:577071 [system_info.py:_save_conda():224] Saving conda packages done
2024-10-09 23:25:11,190 INFO    HandlerThread:577071 [system_monitor.py:probe():229] Finished publishing system info
2024-10-09 23:25:11,191 DEBUG   SenderThread:577071 [sender.py:send():391] send: files
2024-10-09 23:25:11,191 INFO    SenderThread:577071 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-10-09 23:25:11,215 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: python_packages
2024-10-09 23:25:11,215 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: python_packages
2024-10-09 23:25:11,215 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: stop_status
2024-10-09 23:25:11,216 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: stop_status
2024-10-09 23:25:11,217 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-09 23:25:11,487 INFO    Thread-12 :577071 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241009_232510-yf6oxygj/files/requirements.txt
2024-10-09 23:25:11,487 INFO    Thread-12 :577071 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241009_232510-yf6oxygj/files/wandb-metadata.json
2024-10-09 23:25:11,487 INFO    Thread-12 :577071 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241009_232510-yf6oxygj/files/conda-environment.yaml
2024-10-09 23:25:11,489 INFO    wandb-upload_0:577071 [upload_job.py:push():130] Uploaded file /tmp/tmpw_mijtk8wandb/oe7w3fmq-wandb-metadata.json
2024-10-09 23:25:11,689 DEBUG   SenderThread:577071 [sender.py:send():391] send: telemetry
2024-10-09 23:25:12,486 INFO    Thread-12 :577071 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241009_232510-yf6oxygj/files/output.log
2024-10-09 23:25:12,533 DEBUG   SenderThread:577071 [sender.py:send():391] send: exit
2024-10-09 23:25:12,533 INFO    SenderThread:577071 [sender.py:send_exit():598] handling exit code: 255
2024-10-09 23:25:12,533 INFO    SenderThread:577071 [sender.py:send_exit():600] handling runtime: 2
2024-10-09 23:25:12,534 INFO    SenderThread:577071 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-10-09 23:25:12,534 INFO    SenderThread:577071 [sender.py:send_exit():606] send defer
2024-10-09 23:25:12,534 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: defer
2024-10-09 23:25:12,534 INFO    HandlerThread:577071 [handler.py:handle_request_defer():184] handle defer: 0
2024-10-09 23:25:12,534 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: defer
2024-10-09 23:25:12,534 INFO    SenderThread:577071 [sender.py:send_request_defer():622] handle sender defer: 0
2024-10-09 23:25:12,534 INFO    SenderThread:577071 [sender.py:transition_state():626] send defer: 1
2024-10-09 23:25:12,534 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: defer
2024-10-09 23:25:12,534 INFO    HandlerThread:577071 [handler.py:handle_request_defer():184] handle defer: 1
2024-10-09 23:25:12,535 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: defer
2024-10-09 23:25:12,535 INFO    SenderThread:577071 [sender.py:send_request_defer():622] handle sender defer: 1
2024-10-09 23:25:12,535 INFO    SenderThread:577071 [sender.py:transition_state():626] send defer: 2
2024-10-09 23:25:12,535 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: defer
2024-10-09 23:25:12,535 INFO    HandlerThread:577071 [handler.py:handle_request_defer():184] handle defer: 2
2024-10-09 23:25:12,535 INFO    HandlerThread:577071 [system_monitor.py:finish():203] Stopping system monitor
2024-10-09 23:25:12,535 DEBUG   SystemMonitor:577071 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-10-09 23:25:12,535 INFO    HandlerThread:577071 [interfaces.py:finish():200] Joined cpu monitor
2024-10-09 23:25:12,535 DEBUG   SystemMonitor:577071 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-10-09 23:25:12,535 INFO    HandlerThread:577071 [interfaces.py:finish():200] Joined disk monitor
2024-10-09 23:25:12,535 DEBUG   SystemMonitor:577071 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-10-09 23:25:12,575 INFO    HandlerThread:577071 [interfaces.py:finish():200] Joined gpu monitor
2024-10-09 23:25:12,576 INFO    HandlerThread:577071 [interfaces.py:finish():200] Joined memory monitor
2024-10-09 23:25:12,576 INFO    HandlerThread:577071 [interfaces.py:finish():200] Joined network monitor
2024-10-09 23:25:12,576 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: defer
2024-10-09 23:25:12,576 INFO    SenderThread:577071 [sender.py:send_request_defer():622] handle sender defer: 2
2024-10-09 23:25:12,576 INFO    SenderThread:577071 [sender.py:transition_state():626] send defer: 3
2024-10-09 23:25:12,576 DEBUG   SenderThread:577071 [sender.py:send():391] send: stats
2024-10-09 23:25:12,576 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: defer
2024-10-09 23:25:12,576 INFO    HandlerThread:577071 [handler.py:handle_request_defer():184] handle defer: 3
2024-10-09 23:25:12,576 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: defer
2024-10-09 23:25:12,576 INFO    SenderThread:577071 [sender.py:send_request_defer():622] handle sender defer: 3
2024-10-09 23:25:12,576 INFO    SenderThread:577071 [sender.py:transition_state():626] send defer: 4
2024-10-09 23:25:12,576 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: defer
2024-10-09 23:25:12,576 INFO    HandlerThread:577071 [handler.py:handle_request_defer():184] handle defer: 4
2024-10-09 23:25:12,577 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: defer
2024-10-09 23:25:12,577 INFO    SenderThread:577071 [sender.py:send_request_defer():622] handle sender defer: 4
2024-10-09 23:25:12,577 INFO    SenderThread:577071 [sender.py:transition_state():626] send defer: 5
2024-10-09 23:25:12,577 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: defer
2024-10-09 23:25:12,577 INFO    HandlerThread:577071 [handler.py:handle_request_defer():184] handle defer: 5
2024-10-09 23:25:12,577 DEBUG   SenderThread:577071 [sender.py:send():391] send: summary
2024-10-09 23:25:12,577 INFO    SenderThread:577071 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-10-09 23:25:12,577 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: defer
2024-10-09 23:25:12,577 INFO    SenderThread:577071 [sender.py:send_request_defer():622] handle sender defer: 5
2024-10-09 23:25:12,577 INFO    SenderThread:577071 [sender.py:transition_state():626] send defer: 6
2024-10-09 23:25:12,577 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: defer
2024-10-09 23:25:12,577 INFO    HandlerThread:577071 [handler.py:handle_request_defer():184] handle defer: 6
2024-10-09 23:25:12,577 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: defer
2024-10-09 23:25:12,577 INFO    SenderThread:577071 [sender.py:send_request_defer():622] handle sender defer: 6
2024-10-09 23:25:12,579 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: status_report
2024-10-09 23:25:12,687 INFO    SenderThread:577071 [sender.py:transition_state():626] send defer: 7
2024-10-09 23:25:12,687 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: defer
2024-10-09 23:25:12,688 INFO    HandlerThread:577071 [handler.py:handle_request_defer():184] handle defer: 7
2024-10-09 23:25:12,688 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: defer
2024-10-09 23:25:12,688 INFO    SenderThread:577071 [sender.py:send_request_defer():622] handle sender defer: 7
2024-10-09 23:25:13,486 INFO    Thread-12 :577071 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241009_232510-yf6oxygj/files/config.yaml
2024-10-09 23:25:13,487 INFO    Thread-12 :577071 [dir_watcher.py:_on_file_created():271] file/dir created: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241009_232510-yf6oxygj/files/wandb-summary.json
2024-10-09 23:25:13,533 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: poll_exit
2024-10-09 23:25:14,487 INFO    Thread-12 :577071 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241009_232510-yf6oxygj/files/output.log
2024-10-09 23:25:14,497 INFO    SenderThread:577071 [sender.py:transition_state():626] send defer: 8
2024-10-09 23:25:14,497 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: poll_exit
2024-10-09 23:25:14,497 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: defer
2024-10-09 23:25:14,497 INFO    HandlerThread:577071 [handler.py:handle_request_defer():184] handle defer: 8
2024-10-09 23:25:14,498 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: defer
2024-10-09 23:25:14,498 INFO    SenderThread:577071 [sender.py:send_request_defer():622] handle sender defer: 8
2024-10-09 23:25:14,498 INFO    SenderThread:577071 [job_builder.py:build():443] Attempting to build job artifact
2024-10-09 23:25:14,498 INFO    SenderThread:577071 [job_builder.py:_get_source_type():572] is repo sourced job
2024-10-09 23:25:14,511 INFO    SenderThread:577071 [job_builder.py:build():548] adding wandb-job metadata file
2024-10-09 23:25:14,525 INFO    SenderThread:577071 [sender.py:transition_state():626] send defer: 9
2024-10-09 23:25:14,526 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: defer
2024-10-09 23:25:14,526 INFO    HandlerThread:577071 [handler.py:handle_request_defer():184] handle defer: 9
2024-10-09 23:25:14,526 DEBUG   SenderThread:577071 [sender.py:send():391] send: artifact
2024-10-09 23:25:14,534 DEBUG   HandlerThread:577071 [handler.py:handle_request():158] handle_request: poll_exit
2024-10-09 23:25:14,832 INFO    SenderThread:577071 [sender.py:send_artifact():1549] sent artifact job-git_github.com_YolandaXinyueZhu_CogModRNN.git_train_disrnn.py - {'id': 'QXJ0aWZhY3Q6MTI2NzA4Nzg2NA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxOTA3NzYzNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTI2NzA4Nzg2NA==', 'versionIndex': 21}}}
2024-10-09 23:25:14,833 DEBUG   SenderThread:577071 [sender.py:send_request():418] send_request: defer
2024-10-09 23:25:14,833 INFO    SenderThread:577071 [sender.py:send_request_defer():622] handle sender defer: 9
2024-10-09 23:25:14,833 INFO    SenderThread:577071 [dir_watcher.py:finish():358] shutting down directory watcher
2024-10-09 23:25:15,488 INFO    SenderThread:577071 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20241009_232510-yf6oxygj/files/output.log
