2024-09-01 00:49:01,134 INFO    StreamThr :1734065 [internal.py:wandb_internal():85] W&B internal server running at pid: 1734065, started at: 2024-09-01 00:49:01.133629
2024-09-01 00:49:01,134 DEBUG   HandlerThread:1734065 [handler.py:handle_request():158] handle_request: status
2024-09-01 00:49:01,137 INFO    WriterThread:1734065 [datastore.py:open_for_write():87] open: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20240901_004901-2r1r8f99/run-2r1r8f99.wandb
2024-09-01 00:49:01,137 DEBUG   SenderThread:1734065 [sender.py:send():391] send: header
2024-09-01 00:49:01,154 DEBUG   SenderThread:1734065 [sender.py:send():391] send: run
2024-09-01 00:49:01,331 INFO    SenderThread:1734065 [dir_watcher.py:__init__():211] watching files in: /home/rsw0/Desktop/yolanda/temp/CogModRNN/wandb/run-20240901_004901-2r1r8f99/files
2024-09-01 00:49:01,331 INFO    SenderThread:1734065 [sender.py:_start_run_threads():1200] run started: 2r1r8f99 with start time 1725166141.133605
2024-09-01 00:49:01,337 DEBUG   HandlerThread:1734065 [handler.py:handle_request():158] handle_request: run_start
2024-09-01 00:49:01,345 DEBUG   HandlerThread:1734065 [system_info.py:__init__():26] System info init
2024-09-01 00:49:01,345 DEBUG   HandlerThread:1734065 [system_info.py:__init__():41] System info init done
2024-09-01 00:49:01,345 INFO    HandlerThread:1734065 [system_monitor.py:start():194] Starting system monitor
2024-09-01 00:49:01,345 INFO    SystemMonitor:1734065 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-01 00:49:01,345 INFO    HandlerThread:1734065 [system_monitor.py:probe():214] Collecting system info
2024-09-01 00:49:01,345 INFO    SystemMonitor:1734065 [interfaces.py:start():188] Started cpu monitoring
2024-09-01 00:49:01,346 INFO    SystemMonitor:1734065 [interfaces.py:start():188] Started disk monitoring
2024-09-01 00:49:01,346 INFO    SystemMonitor:1734065 [interfaces.py:start():188] Started gpu monitoring
2024-09-01 00:49:01,347 INFO    SystemMonitor:1734065 [interfaces.py:start():188] Started memory monitoring
2024-09-01 00:49:01,347 INFO    SystemMonitor:1734065 [interfaces.py:start():188] Started network monitoring
2024-09-01 00:49:01,356 DEBUG   HandlerThread:1734065 [system_info.py:probe():152] Probing system
2024-09-01 00:49:01,363 DEBUG   HandlerThread:1734065 [system_info.py:_probe_git():137] Probing git
2024-09-01 00:49:01,376 DEBUG   HandlerThread:1734065 [system_info.py:_probe_git():145] Probing git done
2024-09-01 00:49:01,377 DEBUG   HandlerThread:1734065 [system_info.py:probe():200] Probing system done
